Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,22.94923774878194,22.94923774878194,22.23356347901187,22.656150817871094,579957,0.0,0.0
2019-01-03,22.424410821687307,22.921972365459656,22.356251742133622,22.71068000793457,826120,0.0,0.0
2019-01-04,22.96968167631227,23.167346411080505,22.88107461673546,23.05147361755371,962645,0.0,0.0
2019-01-07,23.242326221190652,23.3786444026707,22.921976127438125,23.126453399658203,1501743,0.0,0.0
2019-01-08,23.11963347581621,23.603564760731278,23.06510726667575,23.365009307861328,1264760,0.0,0.0
2019-01-09,23.569486618041992,23.80804207172618,23.41272047834766,23.569486618041992,634188,0.0,0.0
2019-01-10,23.337743411321405,23.453613577670488,23.126448434181018,23.371824264526367,630459,0.0,0.0
2019-01-11,23.433166367090372,23.855756335352453,23.303665959418268,23.596750259399414,517799,0.0,0.0
2019-01-14,23.583121133042145,23.583121133042145,23.180981717824128,23.255958557128906,471160,0.0,0.0
2019-01-15,23.453613434957607,23.624012439336905,22.942419052124023,22.942419052124023,1018787,0.0,0.0
2019-01-16,23.017398220404864,23.269586563110355,22.93560626912543,23.26958656311035,596911,0.0,0.0
2019-01-17,23.15371933550715,23.569491633741904,23.07192737380722,23.480884552001953,1303468,0.0,0.0
2019-01-18,23.71261872345541,24.121575794499073,23.664907635066232,24.073862075805664,815065,0.0,0.0
2019-01-21,24.135208967794952,24.25789689312806,23.896650866516936,24.0806827545166,631414,0.0,0.0
2019-01-22,24.160246316223933,24.69882840168912,24.098104279161497,24.54692268371582,714033,0.45,0.0
2019-01-23,24.422638345091972,24.91288665244825,24.38811261544078,24.60906982421875,823468,0.0,0.0
2019-01-24,24.657402468428177,25.023361288572534,24.533113058960996,24.788593292236328,792948,0.0,0.0
2019-01-25,24.995744705200195,25.230510059412534,24.871455283813194,24.995744705200195,805738,0.0,0.0
2019-01-28,24.981928407780693,25.29264922853081,24.926690453470563,25.0440731048584,679682,0.0,0.0
2019-01-29,24.995747201238828,25.016462106871888,24.588355833548153,24.857646942138672,694436,0.0,0.0
2019-01-30,24.857639811072076,25.00954818725586,24.595255522723907,25.00954818725586,2246422,0.0,0.0
2019-01-31,25.15455421023001,25.19598401245223,24.809307634803968,24.926692962646484,666047,0.0,0.0
2019-02-01,25.071694804586897,25.154554409688355,24.885263357747316,25.064790725708008,559730,0.0,0.0
2019-02-04,25.01645778785281,25.12002963349747,24.540017705187687,24.760974884033203,852301,0.0,0.0
