Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,3.1267559035812966,3.199173302745327,3.064740811268111,3.1827690601348877,37775486,0.0,0.0
2019-01-03,3.1607648340385968,3.2351827649171594,3.154362953382573,3.208376407623291,33122850,0.0,0.0
2019-01-04,3.2447849370067963,3.3464099569790733,3.2343826282789783,3.3284051418304443,49506199,0.0,0.0
2019-01-07,3.350809938410979,3.360412160306597,3.308400224576565,3.3472094535827637,45550784,0.0,0.0
2019-01-08,3.352810897160592,3.4172266531948257,3.3404080760672876,3.3748159408569336,50220332,0.0,0.0
2019-01-09,3.3920208195344044,3.412425293425761,3.3504099944019963,3.360412359237671,37108017,0.0,0.0
2019-01-10,3.3416087504669703,3.4212279319763184,3.3304059575253158,3.4212279319763184,37640369,0.0,0.0
2019-01-11,3.4088249265226604,3.439631908688977,3.3920209370902934,3.4272286891937256,121865486,0.0,0.0
2019-01-14,3.399622498280573,3.4176265169842712,3.3528110144567123,3.3972220420837402,106235075,0.0,0.0
2019-01-15,3.4324300751814754,3.4568363713109975,3.353611582414933,3.410824775695801,79539862,0.0,0.0
2019-01-16,3.4008218494199665,3.454435345059445,3.3704150152500296,3.44523286819458,51225229,0.0,0.0
2019-01-17,3.4136260502228164,3.4384316915528426,3.3940206670130992,3.4064242839813232,99207630,0.0,0.0
2019-01-18,3.4372306222720552,3.4880435228700657,3.4264283718283655,3.4852421283721924,176749439,0.0,0.0
2019-01-21,3.4864434342326156,3.488844288574751,3.455636053539899,3.4768412113189697,281708594,0.0,0.0
2019-01-22,3.44923447799304,3.4640385532884257,3.4200276642829563,3.448434591293335,269710727,0.0,0.0
2019-01-23,3.4468332326381943,3.5048483036616163,3.432830638236792,3.4848427772521973,83038671,0.0,0.0
2019-01-24,3.504848323610714,3.5368557327021266,3.430829945862997,3.4692392349243164,261641589,0.0,0.0
2019-01-25,3.506847871362012,3.535255193710327,3.477240918158796,3.535255193710327,99481360,0.0,0.0
2019-01-28,3.5128502780925537,3.5328546118766693,3.466038393133459,3.476041555404663,31002559,0.0,0.0
2019-01-29,3.472839593887329,3.497245491277568,3.4368311604298625,3.472839593887329,35144556,0.0,0.0
2019-01-30,3.559762518929287,3.566261737437073,3.3875417167862087,3.4111006259918213,57319739,0.062292,0.0
2019-01-31,3.4342528737643185,3.4362840057244357,3.314429224791785,3.356672525405884,132439891,0.0,0.0
2019-02-01,3.3448936279952943,3.367233253160129,3.2709691049990064,3.3059003353118896,140193975,0.0,0.0
2019-02-04,3.2945267785848857,3.318491509992571,3.24050492999247,3.2746241092681885,364353407,0.0,0.0
2019-02-05,3.2807173554450255,3.360328038877666,3.26000182747978,3.3347392082214355,308733586,0.0,0.0
2019-02-06,3.309149287488859,3.3660151282592667,3.2941209301965744,3.3501737117767334,277070634,0.0,0.0
2019-02-07,3.3286459211877197,3.3704823939971806,3.2441611289978027,3.2441611289978027,167248254,0.0,0.0
2019-02-08,3.2486283088655408,3.2624385926734463,3.2023237508282167,3.2193832397460938,58351884,0.0,0.0
2019-02-11,3.249441471358751,3.2835606545042597,3.23400607828825,3.2583768367767334,103592212,0.0,0.0
