Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,5.534318463224467,5.601227410578301,5.467409515870632,5.574145317077637,17518650,0.0,0.0
2019-01-03,5.551842282623499,5.629902660729179,5.531132378640012,5.583703994750977,24470524,0.0,0.0
2019-01-04,5.604414071635196,5.67769521913973,5.59485597485306,5.625123977661133,15186132,0.0,0.0
2019-01-07,5.650613073296927,5.672916311775271,5.6171587853050235,5.668137073516846,14151358,0.0,0.0
2019-01-08,5.649020034851404,5.695219084104483,5.636275652900174,5.647427082061768,19513524,0.0,0.0
2019-01-09,5.656378778456652,5.669400878446945,5.578247730843907,5.586386203765869,19669304,0.151,0.0
2019-01-10,5.591270047133417,5.617313861846924,5.583131573331737,5.617313861846924,16866776,0.0,0.0
2019-01-11,5.612430024609613,5.6433570755433164,5.57010887871765,5.623824119567871,19381512,0.0,0.0
2019-01-14,5.581503369392144,5.640101853390729,5.5603427949459245,5.597780704498291,23557285,0.0,0.0
2019-01-15,5.617312717444181,5.658006242409063,5.584758052705161,5.635217666625977,31646567,0.0,0.0
2019-01-16,5.6352186590971165,5.653123999514605,5.604291993805814,5.630335807800293,18776758,0.0,0.0
2019-01-17,5.615685605491665,5.669400845948361,5.607546744534105,5.656378746032715,14114538,0.0,0.0
2019-01-18,5.672655995772841,5.758926290698637,5.66777314496939,5.749159812927246,43590135,0.0,0.0
2019-01-21,5.729626969390668,5.741021064319282,5.679167350695056,5.705211162567139,16372654,0.0,0.0
2019-01-22,5.6775389148909685,5.736137390136719,5.675911298048155,5.736137390136719,18193906,0.0,0.0
2019-01-23,5.721488908935178,5.773576148352025,5.706839190935621,5.7540435791015625,13284127,0.0,0.0
2019-01-24,5.754043194070858,5.789853096008301,5.723116143057586,5.789853096008301,21520582,0.0,0.0
2019-01-25,5.819152263579702,5.854962163877359,5.755670547485352,5.755670547485352,18046695,0.0,0.0
2019-01-28,5.731254607238276,5.7719481362020915,5.711722039324738,5.752415180206299,10051075,0.0,0.0
2019-01-29,5.754043695512428,5.83217475025952,5.754043695512428,5.811014175415039,12521379,0.0,0.0
