Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,3.70321851295097,3.7416378695983163,3.6285135998346343,3.724562168121338,1693833,0.0,0.0
2019-01-03,3.697882216362967,3.74590667449768,3.67120176554554,3.7042853832244873,2975539,0.0,0.0
2019-01-04,3.729898674438796,3.83661978888266,3.722428782966671,3.819544792175293,2396190,0.0,0.0
2019-01-07,3.8174085617065434,3.845156083903954,3.784325303704942,3.817408561706543,3698789,0.0,0.0
2019-01-08,3.8152753271246125,3.897450122720801,3.8152753271246125,3.8611645698547363,3464147,0.0,0.0
2019-01-09,3.8846426108175636,3.9027853850458727,3.766182630087294,3.778989315032959,2600742,0.0,0.0
2019-01-10,3.7619152011184744,3.7939313939496673,3.718159749360401,3.7352354526519775,2777294,0.0,0.0
2019-01-11,3.726696634480879,3.7373684609382885,3.6477230693435514,3.651992082595825,3487911,0.0,0.0
2019-01-14,3.6445208847251984,3.6509247575044608,3.598630938737587,3.632781982421875,2593794,0.0,0.0
2019-01-15,3.655193235279606,3.695747450892821,3.6530594351655723,3.6701347827911377,1986378,0.0,0.0
2019-01-16,3.693613161682965,3.7907284376032777,3.6872092888321952,3.787527561187744,4452797,0.0,0.0
2019-01-17,3.7565782802565546,3.7853928827731096,3.7309656143188477,3.7309656143188477,2212381,0.0,0.0
2019-01-18,3.774721208666082,3.8110064091024687,3.75871329180933,3.79606556892395,4257416,0.0,0.0
2019-01-21,3.7853928089707587,3.7928634052813615,3.732032618192033,3.756578207015991,2556754,0.0,0.0
2019-01-22,3.7245614882911373,3.761914114699808,3.7000159006550857,3.7469732761383057,3766225,0.0,0.0
2019-01-23,3.7266965779984687,3.8793072627264706,3.7266965779984687,3.829149007797241,3358432,0.0,0.0
2019-01-24,3.9198611807126764,3.9902970663325905,3.838753469597374,3.881441831588745,5572425,0.0,0.0
2019-01-25,3.950810936962925,3.950810936962925,3.866501283205687,3.8953158855438232,3793056,0.0,0.0
2019-01-28,3.863299565918998,3.8686356560380557,3.7597804069519043,3.7597804069519043,4114672,0.0,0.0
2019-01-29,3.767249850850151,3.767249850850151,3.7160238157793346,3.7469732761383057,3190387,0.0,0.0
2019-01-30,3.7469731080725572,3.7533759204984567,3.7010828112104353,3.721360445022583,2534798,0.0,0.0
2019-01-31,3.7256293043058455,3.744839155960566,3.618908220301056,3.632781982421875,5152617,0.0,0.0
2019-02-01,3.630647373331257,3.6423869831185263,3.5676824311581607,3.593295097351074,6074017,0.0,0.0
2019-02-04,3.5815561672325043,3.5815561672325043,3.4844398264123115,3.516456365585327,4744244,0.0,0.0
2019-02-05,3.5228587589547984,3.56234588989678,3.4929774366279904,3.537799596786499,4285922,0.0,0.0
2019-02-06,3.5217920209013034,3.5890259742736816,3.5068511816337335,3.5890259742736816,3111214,0.0,0.0
2019-02-07,3.560211551613842,3.5986312583353723,3.524994134902954,3.524994134902954,2819681,0.0,0.0
2019-02-08,3.516456416969895,3.532464333453685,3.473768050785387,3.4951117038726807,3113533,0.0,0.0
2019-02-11,3.5228582552510117,3.5687485453684573,3.5068503431975233,3.5506057739257812,1821113,0.0,0.0
2019-02-12,3.5698163725217436,3.611437659287587,3.538867618263751,3.596496820449829,2421311,0.0,0.0
2019-02-13,3.59542964846558,3.619975235904182,3.560211175465707,3.5762197971343994,3001530,0.0,0.0
