Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,6.365852355201415,6.367325825273191,6.152183736357305,6.323118209838867,860864,0.0,0.0
2019-01-03,6.281857820690018,6.318697380666631,6.190496358391687,6.193443298339844,860687,0.0,0.0
2019-01-04,6.274489956297901,6.555943106814707,6.270069546243124,6.544154644012451,1662782,0.0,0.0
2019-01-07,6.626675492940649,6.6708824054740505,6.466055310850649,6.613412857055664,1209968,0.0,0.0
2019-01-08,6.607519344847712,6.88160446632152,6.607519344847712,6.778453826904297,3245342,0.0,0.0
2019-01-09,6.896339624247758,6.999490259982689,6.837396604586717,6.89781379699707,2324541,0.0,0.0
2019-01-10,6.852132937405546,6.888972501575903,6.675303872575321,6.796136856079102,1176812,0.0,0.0
2019-01-11,6.844764989593658,6.874236500853177,6.719510891076639,6.775506973266602,779913,0.0,0.0
2019-01-14,6.697406385865491,6.7548759292321305,6.635515730040416,6.685617923736572,782192,0.0,0.0
2019-01-15,6.766665476862541,6.84771195748841,6.698880930427153,6.7489824295043945,1252648,0.0,0.0
2019-01-16,6.815293001987861,6.877182960510254,6.760770393773225,6.877182960510254,792320,0.0,0.0
2019-01-17,6.859501631126595,6.877183977135325,6.728352939074483,6.858027458190918,575522,0.0,0.0
2019-01-18,6.899285985291782,7.031907403561664,6.899285985291782,6.995068550109863,1080424,0.0,0.0
2019-01-21,7.012751973734821,7.027488079516441,6.905180931091309,6.905180931091309,766734,0.0,0.0
2019-01-22,6.834449125342375,6.837396065296125,6.720983505249023,6.720983505249023,3225814,0.0,0.0
2019-01-23,6.6458319071562935,6.784347928199035,6.6458319071562935,6.676776885986328,1119622,0.0,0.0
2019-01-24,6.69888138448644,6.803505502900155,6.6576214062916135,6.766665935516357,768273,0.0,0.0
2019-01-25,6.794663050983993,6.952335590885423,6.754876548491341,6.927285194396973,1489407,0.0,0.0
2019-01-28,6.918443353299031,6.972965256633416,6.856552694645064,6.955282211303711,1445089,0.0,0.0
2019-01-29,6.970018995019963,6.970018995019963,6.9228644371032715,6.9228644371032715,1046545,0.0,0.0
2019-01-30,6.952335703722612,7.054012869364451,6.893392684061571,6.89781379699707,1208794,0.0,0.0
2019-01-31,6.86097415031789,7.006858227597123,6.818240004858593,7.002437114715576,1251865,0.0,0.0
2019-02-01,7.021593640163576,7.0893781823006154,6.968545204109299,7.036329746246338,1333444,0.0,0.0
2019-02-04,7.03632985882729,7.03632985882729,6.922864229205698,7.0068583488464355,699945,0.0,0.0
2019-02-05,7.0215930197449286,7.058432579040527,6.97001805832478,7.058432579040527,772485,0.0,0.0
2019-02-06,7.061378963581014,7.139478485870471,7.054011614426231,7.1041131019592285,1417170,0.0,0.0
2019-02-07,7.087905119879906,7.087905119879906,6.8860249519348145,6.8860249519348145,1887854,0.0,0.0
2019-02-08,6.866867254031733,6.8801298885202655,6.6974062694029435,6.723930835723877,831553,0.0,0.0
2019-02-11,6.788768157312328,6.831502300643497,6.713616268630655,6.734246253967285,885590,0.0,0.0
2019-02-12,6.816767082204639,6.828555546408418,6.712142969251531,6.7283525466918945,773963,0.0,0.0
2019-02-13,6.734246823837482,6.950862390858867,6.734246823837482,6.925811290740967,790215,0.0,0.0
