Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,15.95057288939688,16.356402612552277,15.805633011431109,16.327415466308594,877057,0.0,0.0
2019-01-03,16.21146615938314,16.312923257392693,16.073773396192106,16.196971893310547,1051739,0.0,0.0
2019-01-04,16.240451263079308,16.392638273168277,16.189722720466023,16.327415466308594,851230,0.0,0.0
2019-01-07,16.30567638432222,16.370899200439453,16.204219284695107,16.370899200439453,1211437,0.0,0.0
2019-01-08,16.312921709057125,16.544824415210453,16.312921709057125,16.42887306213379,1412764,0.0,0.0
2019-01-09,16.573815498484148,16.581061249699932,16.2984299558057,16.320171356201172,917456,0.0,0.0
2019-01-10,16.269440162194535,16.55931854248047,16.247698765329655,16.55931854248047,1148385,0.0,0.0
2019-01-11,16.530330622811302,16.653529111756377,16.43612066408822,16.45061492919922,1279522,0.0,0.0
2019-01-14,16.327418275609823,16.544826747716737,16.262195457527877,16.47235679626465,923831,0.0,0.0
2019-01-15,16.6245413077864,16.791221203238152,16.508589955972216,16.747739791870117,1002347,0.0,0.0
2019-01-16,16.740492982018484,16.762232996996634,16.610047363152884,16.733245849609375,678924,0.0,0.0
2019-01-17,16.675269251676717,16.936160474999923,16.66802211966784,16.856443405151367,686090,0.0,0.0
2019-01-18,16.85644581022324,17.00138432433328,16.798470128129363,16.957902908325195,1003340,0.0,0.0
2019-01-21,16.95790137869582,17.073852732424573,16.87818568691303,16.921667098999023,810465,0.0,0.0
2019-01-22,17.008627783660263,17.146320517236266,16.907170707472154,16.9941349029541,1449788,0.0,0.0
2019-01-23,17.023125195692938,17.175312220376902,16.95065524976006,17.124582290649414,985265,0.0,0.0
2019-01-24,17.160817167756267,17.284015655517578,17.14632290278454,17.284015655517578,1024762,0.0,0.0
2019-01-25,17.356483611368407,17.378223624088278,17.02312246642373,17.037616729736328,736712,0.0,0.0
2019-01-28,16.957902908325195,17.175312752864198,16.957902908325195,16.957902908325195,753796,0.0,0.0
2019-01-29,16.9651470853365,17.218791168645378,16.9651470853365,17.211544036865234,808418,0.0,0.0
2019-01-30,16.972396820642736,17.457943666401807,16.95790255485906,17.407215118408203,1099443,0.0,0.0
2019-01-31,17.34199342943226,17.704341804030513,17.33474629607037,17.646366119384766,1291638,0.0,0.0
2019-02-01,17.610130283013326,17.73332878448047,17.44345036404288,17.530414581298828,1486983,0.0,0.0
2019-02-04,17.53765705239711,17.67534840159539,17.472434252356248,17.544902801513672,1063742,0.0,0.0
2019-02-05,17.53765966721215,17.660858154296875,17.4434483276625,17.660858154296875,1169920,0.0,0.0
2019-02-06,17.639112153685357,17.747816347509456,17.55939509983157,17.653606414794922,1550002,0.0,0.0
2019-02-07,17.55215357238687,17.63911778455671,17.428955078125,17.428955078125,963771,0.0,0.0
2019-02-08,17.38547172005887,17.479683054567335,17.33474317790005,17.3492374420166,1340996,0.0,0.0
2019-02-11,17.385472606153687,17.573893902524883,17.31300266412643,17.414461135864258,1191045,0.0,0.0
